NAME;URL;VALUE;
GOMX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GOMX.ST;246.26;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GOMX.ST
SAAB-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAAB-B.ST;246.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAAB-B.ST
COMPI.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=COMPI.NGM;245.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=COMPI.NGM
LAGR-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LAGR-B.ST;244.54;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LAGR-B.ST
EWRK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EWRK.ST;244.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EWRK.ST
ORES.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ORES.ST;241.95;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ORES.ST
MVIR-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MVIR-B.ST;240;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MVIR-B.ST
VOLV-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLV-B.ST;239.34;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLV-B.ST
LUPE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUPE.ST;239.2;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUPE.ST
NOLA-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOLA-B.ST;238.96;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOLA-B.ST
SBB-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SBB-B.ST;238.36;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SBB-B.ST
ENEA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENEA.ST;237.76;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENEA.ST
DIST.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DIST.ST;237.46;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DIST.ST
MSC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MSC-B.ST;234.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MSC-B.ST
CANTA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CANTA.ST;233.54;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CANTA.ST
NEWA-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NEWA-B.ST;233.29;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NEWA-B.ST
STE-R.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STE-R.ST;233.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STE-R.ST
SEZI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEZI.ST;231.88;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEZI.ST
XACT-BULL-2.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-BULL-2.ST;231.58;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-BULL-2.ST
SKIS-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKIS-B.ST;231.41;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKIS-B.ST
CONS-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CONS-B.ST;231.38;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CONS-B.ST
RECI-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RECI-B.ST;230.54;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RECI-B.ST
KLOV-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KLOV-A.ST;230.47;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KLOV-A.ST
LIDDS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LIDDS.ST;230.44;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LIDDS.ST
SVOL-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVOL-B.ST;230;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVOL-B.ST
GARO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GARO.ST;229.7;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GARO.ST
REJL-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=REJL-B.ST;229.62;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=REJL-B.ST
NOBI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOBI.ST;229.38;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOBI.ST
47307.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=47307.ST;228.76;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=47307.ST
MIND.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MIND.ST;227.39;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MIND.ST
TRAC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TRAC-B.ST;227.22;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TRAC-B.ST
CINN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CINN.ST;226.22;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CINN.ST
CLEANT-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CLEANT-A.ST;225.73;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CLEANT-A.ST
LLSW-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LLSW-B.ST;224.97;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LLSW-B.ST
IS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IS.ST;224.89;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IS.ST
SAGA-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-A.ST;224.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-A.ST
XVIVO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XVIVO.ST;224.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XVIVO.ST
NOTE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOTE.ST;222.7;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOTE.ST
PLED.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PLED.ST;222.28;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PLED.ST
CAT-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAT-B.ST;222.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAT-B.ST
ODD.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ODD.ST;222.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ODD.ST
THQN-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=THQN-B.ST;221.63;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=THQN-B.ST
STE-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STE-A.ST;220.98;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STE-A.ST
CAPAC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAPAC.ST;220.87;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAPAC.ST
LUND-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUND-B.ST;220.45;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUND-B.ST
STRAX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STRAX.ST;220.41;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STRAX.ST
NIL-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NIL-B.ST;220.27;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NIL-B.ST
VBG-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VBG-B.ST;218.94;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VBG-B.ST
EOS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EOS.ST;217.63;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EOS.ST
INVE-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INVE-B.ST;217.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INVE-B.ST
ACM.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ACM.ST;216.87;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ACM.ST
COIC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=COIC.ST;215.67;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=COIC.ST
VERI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VERI.ST;215.61;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VERI.ST
ALON-B.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALON-B.NGM;215.11;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALON-B.NGM
NIBE-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NIBE-B.ST;214.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NIBE-B.ST
NGQ.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NGQ.ST;213.87;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NGQ.ST
INDU-C.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INDU-C.ST;213.54;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INDU-C.ST
NOBINA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOBINA.ST;213.47;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOBINA.ST
SOSIL.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOSIL.NGM;213.44;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOSIL.NGM
SWEC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWEC-B.ST;213.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWEC-B.ST
KAN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KAN.ST;212.51;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KAN.ST
VOLV-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLV-A.ST;212.17;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLV-A.ST
PNVA.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PNVA.NGM;212.13;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PNVA.NGM
INDU-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INDU-A.ST;212.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INDU-A.ST
LEX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LEX.ST;212.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LEX.ST
LATO-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LATO-B.ST;211.55;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LATO-B.ST
MCAP.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MCAP.ST;211.37;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MCAP.ST
PACT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PACT.ST;210.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PACT.ST
HPOL-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HPOL-B.ST;210.42;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HPOL-B.ST
AQ.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AQ.ST;209.84;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AQ.ST
NMAN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NMAN.ST;209.45;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NMAN.ST
NET-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NET-B.ST;208.28;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NET-B.ST
ORTI-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ORTI-B.ST;208.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ORTI-B.ST
AVT-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AVT-B.ST;207.88;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AVT-B.ST
VEMF-SDB.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VEMF-SDB.ST;207.49;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VEMF-SDB.ST
FABG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FABG.ST;207.06;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FABG.ST
PEAB-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PEAB-B.ST;206.35;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PEAB-B.ST
PRIC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PRIC-B.ST;205.42;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PRIC-B.ST
LAUR.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LAUR.ST;204.91;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LAUR.ST
STEF-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STEF-B.ST;204.69;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STEF-B.ST
WISE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WISE.ST;204.22;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WISE.ST
BALD-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BALD-B.ST;204.2;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BALD-B.ST
AZN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AZN.ST;204.04;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AZN.ST
ZZ-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ZZ-B.ST;203.65;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ZZ-B.ST
SAXG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAXG.ST;203.58;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAXG.ST
AAK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AAK.ST;203.48;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AAK.ST
KNOW.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KNOW.ST;202.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KNOW.ST
LAMM-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LAMM-B.ST;201.92;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LAMM-B.ST
KINV-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KINV-B.ST;201.46;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KINV-B.ST
ENZY.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENZY.ST;200.57;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENZY.ST
CRED-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CRED-A.ST;200.47;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CRED-A.ST
OBDU-B.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OBDU-B.NGM;200.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OBDU-B.NGM
NDA-SEK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NDA-SEK.ST;199.44;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NDA-SEK.ST
XACT-BEAR-2.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-BEAR-2.ST;199.43;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-BEAR-2.ST
WIHL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WIHL.ST;199.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WIHL.ST
BORG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BORG.ST;199.14;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BORG.ST
MSON-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MSON-B.ST;198.84;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MSON-B.ST
FNMA-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FNMA-PREF.ST;198.6;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FNMA-PREF.ST
ADDT-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ADDT-B.ST;198.13;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ADDT-B.ST
BILL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BILL.ST;197.9;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BILL.ST
NCC-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NCC-A.ST;197.5;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NCC-A.ST
PFE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PFE.ST;197.39;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PFE.ST
BILI-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BILI-A.ST;197.25;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BILI-A.ST
INWI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INWI.ST;196.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INWI.ST
NUE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NUE.ST;195.99;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NUE.ST
RNBS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RNBS.ST;195.67;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RNBS.ST
UTG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=UTG.ST;195.49;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=UTG.ST
TEL2-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEL2-A.ST;194.39;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEL2-A.ST
NEPA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NEPA.ST;194.32;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NEPA.ST
KONT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KONT.ST;194.17;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KONT.ST
SPRINT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SPRINT.ST;193.8;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SPRINT.ST
XINT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XINT.ST;193.64;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XINT.ST
INVE-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INVE-A.ST;193.54;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INVE-A.ST
LUG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUG.ST;192.91;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUG.ST
CASO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CASO.ST;192.67;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CASO.ST
ARP.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ARP.ST;192.66;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ARP.ST
ABB.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ABB.ST;192.12;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ABB.ST
EOLU-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EOLU-B.ST;192.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EOLU-B.ST
ARISE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ARISE.ST;191.65;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ARISE.ST
SWOL-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWOL-B.ST;191.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWOL-B.ST
SOLT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOLT.ST;191.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOLT.ST
BETS-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BETS-B.ST;190.99;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BETS-B.ST
SKF-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKF-A.ST;190.35;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKF-A.ST
HUSQ-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HUSQ-A.ST;189.51;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HUSQ-A.ST
NCC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NCC-B.ST;189.27;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NCC-B.ST
ANOD-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ANOD-B.ST;189.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ANOD-B.ST
REZT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=REZT.ST;188.54;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=REZT.ST
TCT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TCT.ST;187.89;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TCT.ST
SVOL-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVOL-A.ST;187.87;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVOL-A.ST
BEIA-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BEIA-B.ST;187.74;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BEIA-B.ST
ATRLJ-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATRLJ-B.ST;187.56;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATRLJ-B.ST
HEMF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEMF.ST;187.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEMF.ST
MTG-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MTG-B.ST;187.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MTG-B.ST
MELK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MELK.ST;187.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MELK.ST
SECU-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECU-B.ST;186.68;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECU-B.ST
MEKO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MEKO.ST;186.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MEKO.ST
AF-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AF-B.ST;186.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AF-B.ST
SKF-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKF-B.ST;185.76;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SKF-B.ST
COMH.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=COMH.ST;185.45;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=COMH.ST
BULTEN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BULTEN.ST;184.97;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BULTEN.ST
BEIJ-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BEIJ-B.ST;184.77;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BEIJ-B.ST
ELUX-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELUX-B.ST;184.04;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELUX-B.ST
SECT-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECT-B.ST;183.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECT-B.ST
SAND.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAND.ST;182.81;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAND.ST
INISS-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INISS-B.ST;181.97;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INISS-B.ST
